"sampledate","year4","month","day","reps","average","observer","ObsTime","Loc","Depth","AT","CD.CV","WD","WD.1","SN","ICE","SECC"
"1963-01-10",1963,1,10,1,1,"KS","16:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-11",1963,1,11,1,1,"KS","14:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-12",1963,1,12,1,1,"KS","15:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-13",1963,1,13,1,1,"KS","15:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-14",1963,1,14,1,1,"KS","16:18:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-15",1963,1,15,1,1,"KS","16:42:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-16",1963,1,16,1,1,"KS","16:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-17",1963,1,17,1,1,"KS","14:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-18",1963,1,18,1,1,"KS","15:18:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-19",1963,1,19,1,1,"KS","15:38:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-20",1963,1,20,1,1,"KS","14:02:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-21",1963,1,21,1,1,"KS","21:43:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-22",1963,1,22,1,1,"KS","17:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-23",1963,1,23,1,1,"KS","16:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-24",1963,1,24,1,1,"KS","15:54:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-25",1963,1,25,1,1,"KS","15:17:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-26",1963,1,26,1,1,"KS","16:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-27",1963,1,27,1,1,"KS","17:41:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-28",1963,1,28,1,1,"KS","16:38:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-29",1963,1,29,1,1,"KS","17:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-30",1963,1,30,1,1,"KS","16:34:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-01-31",1963,1,31,1,1,"KS","16:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-01",1963,2,1,1,1,"KS","16:38:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-02",1963,2,2,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-03",1963,2,3,1,1,"KS","15:57:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-04",1963,2,4,1,9,"JS",NA,2,24,NA,"",NA,"",14,36,NA
"1963-02-04",1963,2,4,1,1,"KS","16:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-05",1963,2,5,1,1,"KS","17:10:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-06",1963,2,6,1,1,"KS","13:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-07",1963,2,7,1,1,"KS","14:40:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-08",1963,2,8,1,1,"KS","14:11:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-09",1963,2,9,1,1,"KS","14:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-10",1963,2,10,1,1,"KS","13:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-11",1963,2,11,1,1,"KS","14:52:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-12",1963,2,12,1,1,"KS","15:08:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-13",1963,2,13,1,1,"KS","14:53:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-14",1963,2,14,1,1,"KS","15:08:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-15",1963,2,15,1,1,"KS","12:57:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-16",1963,2,16,1,1,"KS","13:44:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-17",1963,2,17,1,1,"KS","12:50:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-18",1963,2,18,1,1,"KS","14:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-19",1963,2,19,1,1,"KS","15:05:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-20",1963,2,20,1,1,"KS","13:35:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-21",1963,2,21,1,1,"KS","15:17:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-22",1963,2,22,1,7,"JS",NA,2,24,NA,"",NA,"",5,50,NA
"1963-02-22",1963,2,22,1,1,"KS","13:40:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-23",1963,2,23,1,1,"KS","15:43:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-24",1963,2,24,1,1,"KS","14:46:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-25",1963,2,25,1,1,"KS","15:51:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-26",1963,2,26,1,1,"KS","14:27:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-27",1963,2,27,1,1,"KS","15:17:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-02-28",1963,2,28,1,1,"KS","13:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-01",1963,3,1,1,1,"KS","15:35:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-02",1963,3,2,1,1,"KS","14:08:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-03",1963,3,3,1,1,"KS","15:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-04",1963,3,4,1,1,"KS","14:02:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-05",1963,3,5,1,1,"KS","14:23:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-06",1963,3,6,1,1,"KS","15:52:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-07",1963,3,7,1,1,"KS","15:18:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-08",1963,3,8,1,1,"KS","14:21:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-09",1963,3,9,1,1,"KS","15:51:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-10",1963,3,10,1,1,"KS","14:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-11",1963,3,11,1,1,"KS","16:22:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-12",1963,3,12,1,1,"KS","14:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-13",1963,3,13,1,1,"KS","14:59:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-14",1963,3,14,1,1,"KS","16:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-15",1963,3,15,1,1,"KS","14:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-16",1963,3,16,1,1,"KS","13:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-17",1963,3,17,1,1,"KS","13:48:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-18",1963,3,18,1,1,"KS","14:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-19",1963,3,19,1,1,"KS","15:22:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-20",1963,3,20,1,6,"JS",NA,2,22,NA,"99",NA,"NW",1,53,NA
"1963-03-20",1963,3,20,1,1,"KS","13:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-21",1963,3,21,1,1,"KS","13:33:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-22",1963,3,22,1,1,"KS","14:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-23",1963,3,23,1,1,"KS","13:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-24",1963,3,24,1,2,"JS",NA,2,24,NA,"",NA,"",0,48,NA
"1963-03-24",1963,3,24,1,1,"KS","17:50:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-25",1963,3,25,1,1,"KS","14:52:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-26",1963,3,26,1,1,"KS","14:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-27",1963,3,27,1,1,"KS","19:10:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-28",1963,3,28,1,1,"KS","13:28:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-29",1963,3,29,1,1,"KS","13:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-30",1963,3,30,1,1,"KS","13:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-03-31",1963,3,31,1,1,"KS","14:26:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-01",1963,4,1,1,3,"JS",NA,2,24,NA,"",NA,"",NA,10,NA
"1963-04-01",1963,4,1,1,1,"KS","15:08:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-02",1963,4,2,1,3,"JS",NA,2,24,NA,"",NA,"",NA,10,NA
"1963-04-02",1963,4,2,1,1,"KS","13:50:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-03",1963,4,3,1,1,"KS","13:05:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-04",1963,4,4,1,1,"KS","13:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-05",1963,4,5,1,10,"JS",NA,2,23,NA,"",NA,"",NA,NA,NA
"1963-04-05",1963,4,5,1,1,"KS","13:42:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-06",1963,4,6,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-07",1963,4,7,1,1,"KS","14:47:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-08",1963,4,8,1,1,"KS","13:50:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-09",1963,4,9,1,1,"KS","13:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-10",1963,4,10,1,1,"KS","14:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-11",1963,4,11,1,1,"KS","12:53:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-12",1963,4,12,1,1,"KS","13:18:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-13",1963,4,13,1,1,"KS","13:23:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-14",1963,4,14,1,1,"KS","14:27:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-15",1963,4,15,1,1,"KS","13:37:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-16",1963,4,16,1,1,"KS","13:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-17",1963,4,17,1,1,"KS","12:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-18",1963,4,18,1,1,"KS","14:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-19",1963,4,19,1,1,"KS","14:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-20",1963,4,20,1,1,"KS","14:05:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-21",1963,4,21,1,1,"KS","14:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-22",1963,4,22,1,1,"KS","16:36:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-23",1963,4,23,1,1,"KS","15:43:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-24",1963,4,24,1,1,"KS","12:26:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-25",1963,4,25,1,1,"KS","13:50:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-26",1963,4,26,1,1,"KS","13:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-27",1963,4,27,1,1,"KS","15:03:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-28",1963,4,28,1,1,"KS","13:40:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-29",1963,4,29,1,1,"KS","13:32:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-04-30",1963,4,30,1,1,"KS","18:06:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-01",1963,5,1,1,1,"KS","13:21:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-02",1963,5,2,1,1,"KS","12:52:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-03",1963,5,3,1,1,"KS","12:27:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-04",1963,5,4,1,1,"KS","13:08:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-05",1963,5,5,1,1,"KS","12:33:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-06",1963,5,6,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-07",1963,5,7,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-08",1963,5,8,1,1,"KS","12:57:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-09",1963,5,9,1,1,"KS","12:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-10",1963,5,10,1,1,"KS","16:38:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-11",1963,5,11,1,1,"KS","12:35:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-12",1963,5,12,1,1,"KS","12:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-13",1963,5,13,1,1,"KS","16:44:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-14",1963,5,14,1,1,"KS","12:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-15",1963,5,15,1,1,"KS","13:46:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-16",1963,5,16,1,1,"KS","13:22:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-17",1963,5,17,1,1,"KS","16:08:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-18",1963,5,18,1,1,"KS","13:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-19",1963,5,19,1,1,"KS","12:47:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-20",1963,5,20,1,1,"KS","12:43:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-21",1963,5,21,1,1,"KS","13:44:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-22",1963,5,22,1,1,"KS","13:12:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-23",1963,5,23,1,1,"KS","13:27:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-24",1963,5,24,1,1,"KS","12:40:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-25",1963,5,25,1,1,"KS","12:12:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-26",1963,5,26,1,1,"KS","12:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-27",1963,5,27,1,1,"KS","13:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-28",1963,5,28,1,1,"KS","15:12:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-29",1963,5,29,1,1,"KS","12:44:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-30",1963,5,30,1,1,"KS","14:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-05-31",1963,5,31,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-01",1963,6,1,1,1,"KS","12:19:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-02",1963,6,2,1,1,"KS","13:47:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-03",1963,6,3,1,1,"KS","16:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-04",1963,6,4,1,1,"KS","12:40:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-05",1963,6,5,1,1,"KS","13:01:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-06",1963,6,6,1,1,"RH","12:00:00",1,23.8,NA,"",NA,"",NA,NA,NA
"1963-06-06",1963,6,6,1,1,"KS","12:40:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-07",1963,6,7,1,1,"KS","14:23:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-08",1963,6,8,1,1,"KS","13:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-09",1963,6,9,1,1,"KS","12:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-10",1963,6,10,1,1,"KS","14:38:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-11",1963,6,11,1,1,"KS","16:11:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-12",1963,6,12,1,1,"KS","10:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-13",1963,6,13,1,1,"KS","13:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-14",1963,6,14,1,1,"KS","14:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-15",1963,6,15,1,1,"KS","14:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-16",1963,6,16,1,1,"KS","13:03:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-17",1963,6,17,1,1,"KS","14:48:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-18",1963,6,18,1,1,"KS","15:38:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-19",1963,6,19,1,1,"KS","12:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-20",1963,6,20,1,1,"KS","15:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-21",1963,6,21,1,1,"KS","13:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-22",1963,6,22,1,1,"KS","15:50:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-23",1963,6,23,1,1,"KS","12:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-24",1963,6,24,1,1,"KS","14:48:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-25",1963,6,25,1,1,"KS","14:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-26",1963,6,26,1,1,"KS","12:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-27",1963,6,27,1,1,"KS","12:08:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-28",1963,6,28,1,1,"KS","14:10:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-29",1963,6,29,1,1,"KS","12:07:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-06-30",1963,6,30,1,1,"KS","19:02:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-01",1963,7,1,1,1,"KS","13:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-02",1963,7,2,1,1,"KS","12:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-03",1963,7,3,1,1,"KS","13:24:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-04",1963,7,4,1,1,"KS","12:53:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-05",1963,7,5,1,1,"KS","12:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-06",1963,7,6,1,1,"KS","13:17:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-07",1963,7,7,1,1,"KS","13:47:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-08",1963,7,8,1,1,"KS","13:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-09",1963,7,9,1,1,"KS","13:50:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-10",1963,7,10,1,1,"KS","11:35:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-11",1963,7,11,1,1,"KS","13:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-12",1963,7,12,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-13",1963,7,13,1,1,"KS","13:33:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-14",1963,7,14,1,1,"KS","13:37:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-15",1963,7,15,1,1,"KS","14:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-16",1963,7,16,1,1,"KS","13:38:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-17",1963,7,17,1,1,"KS","13:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-18",1963,7,18,1,1,"KS","13:57:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-19",1963,7,19,1,1,"KS","13:18:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-20",1963,7,20,1,1,"KS","13:06:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-21",1963,7,21,1,1,"KS","12:57:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-22",1963,7,22,1,1,"KS","12:30:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-23",1963,7,23,1,1,"KS","12:24:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-24",1963,7,24,1,1,"KS","12:49:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-25",1963,7,25,1,1,"KS","12:23:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-26",1963,7,26,1,1,"KS","12:34:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-27",1963,7,27,1,1,"KS","12:47:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-28",1963,7,28,1,1,"KS","12:52:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-29",1963,7,29,1,1,"KS","13:00:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-30",1963,7,30,1,1,"KS","13:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-07-31",1963,7,31,1,1,"KS","13:17:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-01",1963,8,1,1,1,"KS","12:33:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-02",1963,8,2,1,1,"KS","13:12:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-03",1963,8,3,1,1,"KS","11:27:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-04",1963,8,4,1,1,"KS","13:07:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-05",1963,8,5,1,1,"KS","13:40:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-06",1963,8,6,1,1,"KS","17:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-07",1963,8,7,1,1,"KS","12:04:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-08",1963,8,8,1,1,"KS","14:46:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-09",1963,8,9,1,1,"KS","12:15:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-10",1963,8,10,1,1,"KS","15:35:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-11",1963,8,11,1,1,"KS","15:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-12",1963,8,12,1,1,"KS","16:07:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-13",1963,8,13,1,1,"KS","16:07:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-14",1963,8,14,1,1,"KS","13:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-15",1963,8,15,1,1,"KS","15:43:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-16",1963,8,16,1,1,"KS","12:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-17",1963,8,17,1,1,"KS","15:45:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-18",1963,8,18,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-19",1963,8,19,1,1,"KS","13:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-20",1963,8,20,1,1,"KS","15:25:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-21",1963,8,21,1,1,"KS","12:18:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-22",1963,8,22,1,1,"KS","14:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-23",1963,8,23,1,1,"KS","12:52:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-24",1963,8,24,1,1,"KS","12:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-25",1963,8,25,1,1,"KS","20:35:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-26",1963,8,26,1,1,"KS","13:44:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-27",1963,8,27,1,1,"KS","12:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-28",1963,8,28,1,1,"KS","13:20:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-29",1963,8,29,1,1,"KS","12:35:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-30",1963,8,30,1,1,"KS","15:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-08-31",1963,8,31,1,1,"KS","15:28:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-01",1963,9,1,1,1,"KS","16:09:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-02",1963,9,2,1,1,"KS","12:37:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-03",1963,9,3,1,1,"KS","16:14:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-04",1963,9,4,1,1,"KS","12:46:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-05",1963,9,5,1,1,"KS","12:33:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-06",1963,9,6,1,1,"KS","14:49:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-07",1963,9,7,1,1,"KS","15:02:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-08",1963,9,8,1,1,"KS","12:46:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-09",1963,9,9,1,1,"KS","15:07:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-10",1963,9,10,1,1,"KS","14:42:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-11",1963,9,11,1,1,"KS","15:32:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-12",1963,9,12,1,1,"KS","12:58:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-13",1963,9,13,1,1,"KS","13:13:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-14",1963,9,14,1,1,"KS","12:55:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-15",1963,9,15,1,1,"KS","12:48:00",NA,NA,NA,"",NA,"",NA,NA,NA
"1963-09-16",1963,9,16,1,1,"KS","13:13:00",NA,NA,NA,"",NA,"",NA,NA,NA
